Date,Channel,Currency,Exchange,success,pump_date
2021-09-10T17:41:18Z,Binance Moon Pump™,QLC,Binance,0,
2021-09-11T07:24:08Z,Crypto Trader,ALGO,Binance,0,
2021-09-11T11:42:18Z,Binance Moon Pump™,PHB,Binance,0,
2021-09-11T12:22:44Z,WhalePump Reborn: Best Signals! (100% FREE),ROSE,Binance,0,
2021-09-11T16:00:15Z,Binance Moon Pump™,DLT,Binance,0,
2021-09-12T12:40:38Z,Binance Moon Pump™,GTO,Binance,0,
2021-09-13T18:10:41Z,Binance Moon Pump™,RDN,Binance,0,
2021-09-14T12:30:23Z,Crypto Trader,CHZ,Binance,0,
2021-09-15T15:29:50Z,Binance Moon Pump™,PIVX,Binance,0,
2021-09-15T17:00:05Z,Binance Trading Signals,CTXC,Binance,1,2021-09-15T17:01:00Z
2021-09-18T12:47:05Z,Binance Moon Pump™,AION,Binance,0,
2021-09-19T14:51:19Z,Binance Moon Pump™,BRD,Binance,0,
2021-09-19T17:00:11Z,Kucoin Pump Signals | Crypto Trading,FXS,Binance,1,2021-09-19T17:00:00Z
2021-09-21T13:50:06Z,Binance Moon Pump™,NAV,Binance,0,
2021-09-22T13:07:05Z,Binance Moon Pump™,NEBL,Binance,0,
2021-09-22T13:14:27Z,Binance Moon Pump™,PNT,Binance,0,
2021-09-22T14:24:02Z,Binance Moon Pump™,EVX,Binance,0,
2021-09-22T16:00:04Z,Whales Crypto Expert™,NXS,Binance,1,2021-09-22T16:00:00Z
2021-09-23T14:20:24Z,Binance Moon Pump™,FIO,Binance,0,
2021-09-25T11:07:31Z,Binance Moon Pump™,SUPER,Binance,0,
2021-09-28T14:18:48Z,Binance Moon Pump™,MTH,Binance,0,
2021-09-30T14:07:22Z,Binance Moon Pump™,APPC,Binance,0,
2021-10-02T10:43:02Z,Binance Moon Pump™,YOYO,Binance,0,
2021-10-02T11:03:10Z,Binance Moon Pump™,QLC,Binance,0,
2021-10-02T17:32:40Z,Binance Moon Pump™,GXS,Binance,0,
2021-10-03T16:51:28Z,Binance Royal Pump,EVX,Binance,1,2021-10-03T15:52:00Z
2021-10-03T17:00:07Z,WallStreetBets Events 🛸,EZ,Binance,1,2021-10-03T17:00:00Z
2021-10-05T12:54:56Z,Binance Moon Pump™,GTO,Binance,0,
2021-10-05T15:00:07Z,Big Pumps Binance™,SKY,Binance,1,2021-10-05T15:00:00Z
2021-10-05T18:15:52Z,Binance Moon Pump™,QLC,Binance,0,
2021-10-07T05:27:32Z,Binance Mega Pump 360™,BTCST,Binance,0,
2021-10-07T05:39:41Z,Binance Moon Pump™,ANT,Binance,0,
2021-10-08T04:25:06Z,Binance Moon Pump™,ACM,Binance,0,
2021-10-08T12:10:53Z,Binance Moon Pump™,QSP,Binance,0,
2021-10-08T12:40:07Z,Binance whales pumps,VIB,Binance,0,
2021-10-08T15:42:54Z,Binance Moon Pump™,SKY,Binance,0,
2021-10-08T16:17:35Z,Binance Moon Pump™,NAV,Binance,0,
2021-10-09T06:27:43Z,Binance Moon Pump™,ADX,Binance,0,
2021-10-09T13:13:41Z,Binance Moon Pump™,POA,Binance,0,
2021-10-09T14:38:12Z,Binance Moon Pump™,NXS,Binance,0,
2021-10-09T17:20:57Z,Binance Royal Pump,VIB,Binance,0,
2021-10-10T05:31:16Z,Binance whales pumps,VIB,Binance,0,
2021-10-10T17:00:05Z,Crypto Binance Trading | Signals & Pumps,WNXM,Binance,1,2021-10-10T17:00:00Z
2021-10-12T10:27:50Z,Binance Royal Pump,VIB,Binance,0,
2021-10-12T11:36:21Z,Binance whales pumps,VIB,Binance,0,
2021-10-12T16:58:12Z,Binance Moon Pump™,SKL,Binance,0,
2021-10-12T17:19:58Z,Binance Moon Pump™,BRD,Binance,0,
2021-10-13T14:16:37Z,Binance Moon Pump™,POND,Binance,0,
2021-10-13T14:27:55Z,Binance Moon Pump™,GXS,Binance,0,
2021-10-14T15:00:06Z,Big Pumps Binance™,WABI,Binance,1,2021-10-14T15:00:00Z
2021-10-14T20:49:07Z,premium binance signals turkey,IRIS,Binance,0,
2021-10-15T15:52:07Z,Binance Moon Pump™,PNT,Binance,0,
2021-10-16T16:20:18Z,Binance Moon Pump™,GXS,Binance,0,
2021-10-16T17:14:02Z,Binance Moon Pump™,IRIS,Binance,0,
2021-10-16T17:35:16Z,Binance Moon Pump™,WAXP,Binance,0,
2021-10-17T07:27:54Z,Binance Moon Pump™,ANT,Binance,0,
2021-10-17T17:48:26Z,Pumping 🚀 Star 🌟,BEAM,Binance,0,
2021-10-19T13:03:42Z,Trading Crypto Coach®,AVAX,Binance,0,
2021-10-20T16:54:23Z,Binance Pump Tracker™,BRD,Binance,0,
2021-10-21T07:41:12Z,Binance Pump Tracker™,RDN,Binance,0,
2021-10-21T10:59:08Z,Binance Pump Tracker™,NXS,Binance,0,
2021-10-21T11:24:32Z,Binance Pump Tracker™,EVX,Binance,0,
2021-10-21T16:00:10Z,Whales Crypto Expert™,POA,Binance,1,2021-10-21T16:00:00Z
2021-10-22T13:28:27Z,Binance Pump Tracker™,AGIX,Binance,0,
2021-10-23T16:15:53Z,Binance Pump Tracker™,ADX,Binance,0,
2021-10-23T16:31:21Z,Binance Pump Tracker™,SNT,Binance,0,
2021-10-24T09:05:48Z,Binance Royal Pump,VIB,Binance,0,
2021-10-24T14:00:01Z,🐳WHALE BINANCE GROUP PUMP 🐳,FOR,Binance,0,
2021-10-24T14:47:20Z,Binance Pump Tracker™,IDEX,Binance,0,
2021-10-24T17:00:07Z,Crypto Binance Trading | Signals & Pumps,EVX,Binance,1,2021-10-24T17:00:00Z
2021-10-24T19:15:48Z,Binance Royal Pump,VIB,Binance,0,
2021-10-26T10:46:42Z,premium binance signals turkey,SC,Binance,0,
2021-10-26T15:15:37Z,Binance Pump Tracker™,GRS,Binance,0,
2021-10-26T17:06:26Z,Binance Pump Tracker™,ARDR,Binance,0,
2021-10-27T21:13:53Z,Binance Royal Pump,VIB,Binance,0,
2021-10-30T05:24:38Z,Binance Pump Tracker™,NXS,Binance,0,
2021-10-30T16:06:14Z,Binance Pump Tracker™,RDN,Binance,0,
2021-10-30T17:30:36Z,Whales Crypto Guide,NEBL,Binance,1,2021-10-30T17:31:00Z
2021-10-31T09:29:03Z,premium binance signals turkey,DUSK,Binance,0,
2021-10-31T15:00:06Z,Big Pumps Binance™,BRD,Binance,1,2021-10-31T15:00:00Z
2021-10-31T17:00:05Z,Crypto Binance Trading | Signals & Pumps,EZ,Binance,1,2021-10-31T17:00:00Z
2021-10-31T17:06:29Z,Binance Royal Pump,VIB,Binance,0,
2021-11-01T14:57:08Z,Pro Analysis,CHR,Binance,0,
2021-11-02T16:16:13Z,Binance Pump Tracker™,OAX,Binance,0,
2021-11-03T06:29:40Z,Binance Pump Tracker™,MTH,Binance,0,
2021-11-03T16:25:54Z,premium binance signals turkey,FIRO,Binance,0,
2021-11-04T09:41:41Z,The Bull,BEL,Binance,0,
2021-11-04T13:16:08Z,Binance Pump Tracker™,REQ,Binance,0,
2021-11-04T13:36:32Z,Binance Pump Tracker™,BRD,Binance,0,
2021-11-05T09:46:18Z,Binance Pump Tracker™,QSP,Binance,0,
2021-11-05T19:11:33Z,Binance Pump Tracker™,NULS,Binance,0,
2021-11-06T11:02:21Z,Binance Pump Tracker™,NXS,Binance,0,
2021-11-07T17:00:03Z,Crypto Coin Pump Signals,MTH,Binance,1,2021-11-07T17:00:00Z
2021-11-07T17:21:49Z,Binance Royal Pump,VIB,Binance,0,
2021-11-07T18:58:16Z,Binance whales pumps,VIB,Binance,0,
2021-11-08T14:12:02Z,Binance Pump Tracker™,EPS,Binance,0,
2021-11-09T03:49:00Z,Crypto VIP Signal™,SUPER,Binance,0,
2021-11-09T16:56:11Z,Binance Pump Tracker™,OAX,Binance,0,
2021-11-11T12:29:23Z,Binance Pump Tracker™,EVX,Binance,0,
2021-11-12T14:37:03Z,Binance Pump Tracker™,NAS,Binance,0,
2021-11-12T15:36:26Z,Binance Pump Tracker™,ASR,Binance,1,2021-11-12T15:37:00Z
2021-11-12T15:43:46Z,Binance Pump Tracker™,ATM,Binance,0,
2021-11-12T16:00:07Z,Whales Crypto Expert™,EVX,Binance,1,2021-11-12T16:00:00Z
2021-11-14T15:00:06Z,Pumps Leaks,NAS,Binance,1,2021-11-14T15:00:00Z
2021-11-16T16:00:08Z,Whales Crypto Expert™,NXS,Binance,1,2021-11-16T16:00:00Z
2021-11-16T16:22:46Z,Binance Pump Tracker™,APPC,Binance,0,
2021-11-19T11:03:38Z,Binance Pump Tracker™,RAMP,Binance,0,
2021-11-20T13:36:31Z,Binance Pump Tracker™,NXS,Binance,0,
2021-11-21T11:08:11Z,Binance Pump Tracker™,PIVX,Binance,0,
2021-11-21T13:27:42Z,Binance Pump Tracker™,ARDR,Binance,0,
2021-11-22T17:47:49Z,Binance Pump Tracker™,ACM,Binance,0,
2021-11-23T11:54:50Z,Binance Pump Tracker™,REQ,Binance,0,
2021-11-23T15:00:03Z,Pumps Leaks,MDA,Binance,1,2021-11-23T15:00:00Z
2021-11-26T01:21:52Z,Binance Pump Tracker™,NAV,Binance,0,
2021-11-26T04:19:33Z,Binance Pump Tracker™,ELF,Binance,0,
2021-11-27T10:49:34Z,Binance Pump Tracker™,TKO,Binance,0,
2021-11-27T16:37:26Z,Binance Pump Tracker™,NXS,Binance,0,
2021-11-27T16:50:46Z,Binance Pump Tracker™,GXS,Binance,0,
2021-11-28T07:09:31Z,Binance Pump Tracker™,FOR,Binance,0,
2021-11-28T15:26:32Z,Binance Pump Tracker™,VIB,Binance,0,
2021-11-28T15:48:50Z,Binance Pump Tracker™,FXS,Binance,0,
2021-11-28T16:01:20Z,Binance Pump Tracker™,GRS,Binance,0,
2021-11-28T17:00:05Z,Crypto Coin Pump Signals,PHB,Binance,1,2021-11-28T17:00:00Z
2021-11-28T18:53:49Z,Binance Royal Pump,VIB,Binance,0,
2021-11-29T05:21:50Z,The Bull,ALPHA,Binance,0,
2021-11-29T07:49:03Z,Binance whales pumps,VIB,Binance,0,
2021-11-30T12:31:13Z,Binance Pump Tracker™,QSP,Binance,0,
2021-12-02T19:30:13Z,Binance Pump Tracker™,ELF,Binance,0,
2021-12-04T12:59:30Z,Binance Pump Tracker™,NXS,Binance,0,
2021-12-05T15:00:48Z,🐳WHALE BINANCE GROUP PUMP 🐳,NEBL,Binance,1,2021-12-05T15:00:00Z
2021-12-06T06:45:03Z,Binance Pump Tracker™,ADX,Binance,0,
2021-12-06T16:00:04Z,Whales Crypto Expert™,GRS,Binance,1,2021-12-06T16:00:00Z
2021-12-07T16:00:22Z,🐳WHALE BINANCE GROUP PUMP 🐳,SNM,Binance,1,2021-12-07T15:01:00Z
2021-12-08T18:54:15Z,Binance Pump Tracker™,QLC,Binance,0,
2021-12-09T02:20:13Z,Binance Pump Tracker™,TCT,Binance,0,
2021-12-09T06:00:15Z,Binance Pump Tracker™,AST,Binance,0,
2021-12-16T02:32:42Z,Binance Pump Tracker™,NXS,Binance,0,
2021-12-16T12:47:22Z,Binance Pump Tracker™,SNT,Binance,0,
2021-12-16T14:04:43Z,Binance Pump Tracker™,AST,Binance,0,
2021-12-16T14:52:52Z,Binance Pump Tracker™,RAMP,Binance,0,
2021-12-17T13:47:40Z,Binance Pump Tracker™,RDN,Binance,0,
2021-12-24T12:39:29Z,Binance Pump Tracker™,NEBL,Binance,0,
2021-12-24T12:49:37Z,Binance Pump Tracker™,CTXC,Binance,0,
2021-12-24T17:21:40Z,Binance Pump Tracker™,AGIX,Binance,0,
2021-12-25T13:55:38Z,Binance Pump Tracker™,OG,Binance,0,
2021-12-25T14:13:53Z,Binance Pump Tracker™,TCT,Binance,0,
2021-12-26T15:45:49Z,Binance Pump Tracker™,RAMP,Binance,0,
2021-12-26T18:53:56Z,Binance Pump Tracker™,PNT,Binance,0,
2021-12-28T14:13:28Z,Binance Pump Tracker™,POWR,Binance,0,
2021-12-28T14:27:19Z,Binance Pump Tracker™,PIVX,Binance,0,
2021-12-31T18:32:19Z,Binance Pump Tracker™,ATM,Binance,0,
2022-01-02T17:00:07Z,Kucoin Pump Signals | Crypto Trading,NEBL,Binance,1,2022-01-02T17:00:00Z
2022-01-02T17:12:13Z,Binance whales pumps,VIB,Binance,0,
2022-01-08T08:10:33Z,Binance Pump Tracker™,POWR,Binance,0,
2022-01-09T16:30:08Z,Binance Pump Tracker™,ASR,Binance,0,
2022-01-12T17:37:53Z,Binance Pump Tracker™,ATM,Binance,0,
2022-01-17T17:46:31Z,Binance Pump Tracker™,ELF,Binance,0,
2022-01-18T16:00:05Z,Whales Crypto Expert™,PIVX,Binance,1,2022-01-18T16:00:00Z
2022-01-24T18:59:45Z,Binance Pump Tracker™,PIVX,Binance,0,
2022-01-26T10:41:39Z,Binance Pump Tracker™,QLC,Binance,0,
2022-01-26T11:03:10Z,Binance Pump Tracker™,OG,Binance,1,2022-01-26T10:04:00Z
2022-01-26T11:12:05Z,Binance Pump Tracker™,SNM,Binance,0,
2022-01-26T11:31:04Z,Binance Pump Tracker™,OM,Binance,0,
2022-01-27T12:19:21Z,Binance Pump Tracker™,ASR,Binance,0,
2022-01-28T19:11:38Z,Binance Pump Tracker™,ACM,Binance,0,
2022-02-02T18:04:34Z,Binance Pump Tracker™,MDX,Binance,0,
